Store,Date,Time,Term,Trans,SNAP_ID,Total Spent with SNAP,Total Spent on Fruit & Vegatables,Total Spent on Other Items,Value of Coupons Redeemed,Count of Coupons Redeemed,CASH,CHECKS,EBT,EBT-OTHER,WIC,CREDIT CARDS,DEBIT CARDS,OTHER TENDERS
9,20190513,153859,4,186,2525,13.69,19.51,-3.63,10,1,2.19,0,13.69,0,0,0,0,0
9,20190513,182227,2,46,3498,40.6,14.01,56.41,10,1,0,0,40.6,0,0,29.82,0,0
1,20190514,114510,4,67,0,0,5.71,3.26,5,1,8.97,0,0,0,0,0,0,0
1,20190514,122844,2,124,0,0,23.16,56.09,5,1,0,0,0,0,0,0,79.25,0
4,20190514,125014,3,152,0,0,7.29,-1.46,5,1,0,0,0,0,0,5.83,0,0
4,20190514,140455,4,114,1235,41.24,15.55,25.69,10,1,0,0,41.24,0,0,0,0,0
4,20190514,184213,4,277,0,0,7.28,2.18,5,1,0,0,0,0,0,9.46,0,0
4,20190514,193717,3,354,8708,5,25.25,-2.98,10,1,0,0,5,0,0,0,17.27,0
1,20190515,171152,3,312,0,0,5.71,-4.21,5,1,1.5,0,0,0,0,0,0,0
1,20190515,182926,2,193,5460,18.44,17.91,0.53,10,1,0,0,18.44,0,0,0,0,0
4,20190515,100121,2,105,1657,18.04,14.39,3.65,10,1,0,0,18.04,0,0,0,0,0
9,20190515,121226,5,8,9236,71.86,23.79,58.12,10,1,0,0,71.86,0,0,0,10.05,0
1,20190516,115022,3,81,3943,66.79,13.97,53.98,10,1,1.16,0,66.79,0,0,0,0,0
1,20190516,120810,2,83,1970,35.81,21.8,14.01,10,1,0,0,35.81,0,0,0,0,0
1,20190516,130055,1,126,8588,7.89,9.05,-1.16,5,1,0,0,7.89,0,0,0,0,0
1,20190516,170334,3,242,799,29.72,6.45,23.27,5,1,0,0,29.72,0,0,0,0,0
1,20190516,170345,30,130,6222,12.56,5.19,7.37,5,1,0,0,12.56,0,0,0,0,0
4,20190516,141352,3,224,3257,27.49,11.95,15.54,5,1,0,0,27.49,0,0,0,0,0
4,20190516,174355,3,274,4547,53.09,21.03,68.21,10,1,0,0,53.09,0,0,0,36.15,0
4,20190516,210100,3,408,8551,9.68,18.3,-8.62,10,1,0,0,9.68,0,0,0,0,0
9,20190516,164330,4,190,0,0,11.97,20.14,10,1,0,0,0,0,0,0,32.11,0
1,20190517,92737,3,34,1036,17.18,6.85,17.71,5,1,0,0,17.18,0,0,0,0,7.38
1,20190517,124053,1,104,1604,8.96,11.98,-3.02,5,1,0,0,8.96,0,0,0,0,0
1,20190517,124811,4,105,1604,0.83,7.83,-7,5,1,0,0,0.83,0,0,0,0,0
1,20190517,145110,5,98,5682,20.94,14.78,6.16,10,1,0,0,20.94,0,0,0,0,0
4,20190517,82938,3,68,6968,9.14,5.71,3.43,5,1,0,0,9.14,0,0,0,0,0
4,20190517,155745,5,172,1036,9,11.27,-2.27,5,1,0,0,9,0,0,0,0,0
4,20190517,183635,4,297,0,0,14.28,113.87,10,1,0,0,0,0,0,128.15,0,0
9,20190517,92148,5,27,8675,16.1,16.08,35.89,10,1,35.87,0,16.1,0,0,0,0,0
9,20190517,154501,1,125,0,0,22.33,15.9,15,2,0,0,0,0,0,0,38.23,0
9,20190517,155059,1,130,7959,8.42,19.42,-11,10,1,0,0,8.42,0,0,0,0,0
9,20190517,162757,2,72,5638,10.05,17.52,14.05,10,1,21.52,0,10.05,0,0,0,0,0
1,20190518,105045,2,36,642,36.53,5.74,30.79,5,1,0,0,36.53,0,0,0,0,0
1,20190518,122441,2,90,9537,22.68,26.6,-3.92,5,1,0,0,22.68,0,0,0,0,0
1,20190518,204903,3,407,1658,25.01,23.72,35.14,10,1,0,0,25.01,0,4.41,29.44,0,0
4,20190518,93110,4,60,8085,29.52,19.9,9.62,10,2,0,0,29.52,0,0,0,0,0
4,20190518,115922,2,40,0,0,6.99,32.23,5,1,-40,0,0,0,0,0,79.22,0
4,20190518,122946,4,165,3257,18.98,14.14,7.75,10,1,0,0,18.98,0,0,2.91,0,0
4,20190518,124104,4,171,7834,37.34,14.58,22.76,10,1,0,0,37.34,0,0,0,0,0
4,20190518,151542,5,129,0,0,43.67,89.27,10,1,0,0,0,0,0,0,132.94,0
4,20190518,154058,4,216,7203,41.09,16.75,24.34,10,1,0,0,41.09,0,0,0,0,0
4,20190518,163346,1,250,4157,35.06,20.44,14.62,20,2,0,0,35.06,0,0,0,0,0
9,20190518,105714,5,72,1215,140.79,8.03,138.55,5,1,5.79,0,140.79,0,0,0,0,0
9,20190518,135852,4,42,2525,5.73,13.93,-3.3,10,1,4.9,0,5.73,0,0,0,0,0
9,20190518,145852,4,78,6848,58.35,72.1,-10.1,10,1,3.65,0,58.35,0,0,0,0,0
9,20190518,145956,4,79,0,0,13.8,-13.8,10,1,0,0,0,0,0,0,0,0
9,20190518,154639,3,191,6702,34.01,12.3,21.71,5,1,0,0,34.01,0,0,0,0,0
1,20190519,113032,2,60,3943,110.59,21.1,126.71,10,1,0,0,110.59,0,0,37.22,0,0
1,20190519,124809,72,49,9748,9,11.69,-2.69,10,1,0,0,9,0,0,0,0,0
1,20190519,141627,4,58,4691,33.72,15.8,17.92,10,1,0,0,33.72,0,0,0,0,0
1,20190520,100633,3,60,1995,97.81,8.67,89.14,5,1,0,0,97.81,0,0,0,0,0
1,20190520,120803,4,64,6222,10.99,5.99,5,5,1,0,0,10.99,0,0,0,0,0
1,20190520,144207,5,53,3038,13.21,9.37,3.84,5,1,0,0,13.21,0,0,0,0,0
1,20190520,150548,3,239,7447,36.54,11.51,25.03,5,1,0,0,36.54,0,0,0,0,0
1,20190520,151543,4,175,5845,11.16,6.46,4.7,5,1,0,0,11.16,0,0,0,0,0
1,20190520,172700,1,112,790,7.77,7.76,0.01,5,1,0,0,7.77,0,0,0,0,0
1,20190520,180218,2,83,0,0,59.2,-10,10,1,0,0,0,0,0,49.2,0,0
1,20190520,182422,3,340,9673,66.25,19.09,52.76,5,1,5.6,0,66.25,0,0,0,0,0
1,20190520,185421,3,355,8957,18.23,9.18,11.28,5,1,0,0,18.23,0,0,0,2.23,0
1,20190521,85729,3,33,1995,7.13,10.18,-2.59,10,1,0.46,0,7.13,0,0,0,0,0
1,20190521,144928,4,93,7512,12.57,6.21,6.36,5,1,0,0,12.57,0,0,0,0,0
1,20190521,185917,3,377,9537,26.59,11.37,15.22,10,1,0,0,26.59,0,0,0,0,0
1,20190521,194514,2,258,5838,51.72,16.07,35.65,10,1,0,0,51.72,0,0,0,0,0
1,20190522,145214,3,167,2666,21.38,7.14,14.24,5,1,0,0,21.38,0,0,0,0,0
1,20190522,160505,2,64,5682,30.33,14.46,15.87,10,1,0,0,30.33,0,0,0,0,0
1,20190522,163456,4,240,0,0,5.5,26.01,5,1,31.51,0,0,0,0,0,0,0
1,20190522,163500,2,104,1036,10.29,8.69,1.6,5,1,0,0,10.29,0,0,0,0,0
1,20190523,83553,1,61,4948,72.48,29.82,42.66,10,1,0,0,72.48,0,0,0,0,0
1,20190523,125130,4,78,4490,37.92,17.38,20.54,10,1,0,0,37.92,0,0,0,0,0
1,20190523,131445,2,63,9673,87.49,23.65,63.84,10,1,0,0,87.49,0,0,0,0,0
1,20190523,133337,4,102,1970,72.74,34.5,89.38,10,1,0,0,72.74,0,51.14,0,0,0
1,20190523,150459,2,136,8957,21.4,11.19,13.3,5,1,3.09,0,21.4,0,0,0,0,0
1,20190523,162456,2,185,7447,6.88,13.8,-6.92,10,1,0,0,6.88,0,0,0,0,0
1,20190524,132810,3,208,0,0,8.25,-5.27,5,1,2.98,0,0,0,0,0,0,0
1,20190524,135122,3,224,0,0,17.91,-1.59,10,1,16.32,0,0,0,0,0,0,0
1,20190524,150941,2,8,5845,13.62,10.76,2.86,5,1,0,0,13.62,0,0,0,0,0
1,20190524,160914,4,282,771,13.44,19.82,-6.38,10,1,0,0,13.44,0,0,0,0,0
1,20190525,73944,1,26,0,0,20.36,58.57,10,1,0,0,0,0,0,0,78.93,0
1,20190525,102954,3,70,0,0,30.18,-13.14,20,2,17.04,0,0,0,0,0,0,0
1,20190525,111755,1,76,0,0,10.31,4.57,10,1,14.88,0,0,0,0,0,0,0
1,20190525,124952,5,45,3531,19.78,24.2,11.53,10,1,0,0,19.78,0,0,15.95,0,0
1,20190525,150121,3,209,4691,16.62,17,16.34,10,1,6.72,0,16.62,0,0,0,0,10
1,20190525,161908,2,23,6406,19.11,17.2,11.48,15,2,9.57,0,19.11,0,0,0,0,0
1,20190525,172510,2,84,0,0,35.66,-30.43,30,3,5.23,0,0,0,0,0,0,0
1,20190525,184706,5,156,0,0,14.17,5.75,10,1,0,0,0,0,0,19.92,0,0
4,20190519,124323,1,89,4041,4.39,19.2,-14.81,10,1,0,0,4.39,0,0,0,0,0
4,20190520,142759,6,157,8085,10,14.76,6.66,10,1,0,0,10,0,0,11.42,0,0
4,20190520,160206,6,241,1657,56.52,17.97,38.55,10,1,0,0,56.52,0,0,0,0,0
4,20190520,175940,3,287,8470,57.18,28.01,29.17,20,2,0,0,57.18,0,0,0,0,0
4,20190521,115407,2,98,0,0,5.51,2.5,5,1,0,0,0,0,0,0,0,8.01
4,20190521,141153,3,219,8855,13.18,16.96,-3.78,5,1,0,0,13.18,0,0,0,0,0
4,20190521,172207,1,120,8085,9.66,10,-0.34,10,1,0,0,9.66,0,0,0,0,0
4,20190521,181928,2,286,3599,22.02,15.32,26.7,10,1,0,0,22.02,0,0,0,20,0
4,20190521,182118,2,287,3599,11.72,14.94,-1.02,10,1,0,0,11.72,0,0,2.2,0,0
4,20190521,203211,2,378,0,0,11.56,-9.34,10,1,2.22,0,0,0,0,0,0,0
4,20190522,94937,2,29,0,0,19.36,108.44,10,1,0,0,0,0,0,127.8,0,0
4,20190522,111109,4,6,0,0,18.02,-1.56,10,1,16.46,0,0,0,0,0,0,0
4,20190522,134605,3,186,0,0,13.83,-12.85,10,1,0.98,0,0,0,0,0,0,0
4,20190522,155336,4,221,0,0,22.83,20.77,10,1,-30,0,0,0,0,0,73.6,0
4,20190522,182137,1,39,0,0,8.88,-5,5,1,0,0,0,0,0,3.88,0,0
4,20190523,113658,2,82,8855,3.58,36.22,-32.64,20,2,0,0,3.58,0,0,0,0,0
4,20190523,144631,2,173,54,13.85,8.21,5.95,5,1,0.31,0,13.85,0,0,0,0,0
4,20190523,145836,3,242,0,0,17.52,49.72,10,1,0,67.24,0,0,0,0,0,0
4,20190523,202319,2,348,0,0,8.84,9.97,5,1,0,0,0,0,0,0,18.81,0
4,20190524,110004,3,64,4157,4.6,21.95,-17.35,10,1,0,0,4.6,0,0,0,0,0
4,20190524,134557,2,184,0,0,13.94,-0.98,10,1,0,0,0,0,0,0,12.96,0
4,20190524,173808,3,242,8085,10,14.32,9.42,5,1,0,0,10,0,0,0,13.74,0
4,20190524,210803,2,397,0,0,14.41,-13.7,10,1,0.71,0,0,0,0,0,0,0
4,20190525,113250,5,114,0,0,17.67,-10.93,10,1,0,0,0,0,0,0,6.74,0
4,20190525,140048,2,49,0,0,13.47,-13.47,10,1,0,0,0,0,0,0,0,0
4,20190525,140756,2,55,9354,11.5,5.62,10.91,5,1,5.03,0,11.5,0,0,0,0,0
4,20190525,141250,2,56,4724,65.58,13.3,64.77,10,1,0,0,65.58,0,0,12.49,0,0
4,20190525,165303,6,239,0,0,37.16,9.28,10,1,-20,0,0,0,0,0,66.44,0
4,20190525,190704,3,223,6968,10.8,6.98,3.82,5,1,0,0,10.8,0,0,0,0,0
9,20190519,90850,5,5,372,80.56,52.99,27.57,15,2,0,0,80.56,0,0,0,0,0
9,20190519,112117,8,7,8242,205.45,67.47,152.33,10,1,0,0,205.45,0,0,14.35,0,0
9,20190519,175317,2,150,8337,25.11,10.73,14.38,10,1,0,0,25.11,0,0,0,0,0
9,20190519,190745,4,176,0,0,15.02,-10.5,10,1,0,0,0,0,0,0,4.52,0
9,20190520,182922,3,361,3498,34.38,16.38,70.97,10,1,0,0,34.38,0,0,52.97,0,0
9,20190521,85817,1,5,0,0,10.18,-10.18,10,1,0,0,0,0,0,0,0,0
9,20190521,110751,1,24,4420,20,9.15,31.4,5,1,20.55,0,20,0,0,0,0,0
9,20190521,125352,5,73,9674,23.75,22.65,7.22,5,1,6.12,0,23.75,0,0,0,0,0
9,20190521,133558,4,159,324,21.05,14.53,22.41,5,1,0,0,21.05,0,0,0,0,15.89
9,20190521,140410,1,65,6389,15.52,8.69,6.83,5,1,0,0,15.52,0,0,0,0,0
9,20190521,145745,6,120,8141,33.93,16.14,61.72,10,1,0,0,33.93,0,0,33.93,0,10
9,20190521,151240,6,126,7761,43.86,30.14,19.68,30,3,0,0,43.86,0,0,0,0,5.96
9,20190521,151804,4,223,0,0,19.96,-19.96,10,1,0,0,0,0,0,0,0,0
9,20190522,131525,6,77,0,0,13.88,39.58,10,1,0,0,0,0,0,0,53.46,0
9,20190522,183533,4,259,6488,101.73,19.37,82.36,10,1,0,0,101.73,0,0,0,0,0
9,20190522,212915,4,364,6702,46.66,18.71,34.76,10,1,6.81,0,46.66,0,0,0,0,0
9,20190523,144056,4,179,229,4.08,21.7,-17.62,10,1,0,0,4.08,0,0,0,0,0
9,20190523,144449,6,107,978,28.51,17.96,15.55,10,1,5,0,28.51,0,0,0,0,0
9,20190523,155234,7,100,0,0,23.35,1.93,10,1,0,0,0,0,0,0,25.28,0
9,20190523,163802,3,160,8404,1.2,15.2,-14,10,1,0,0,1.2,0,0,0,0,0
9,20190523,163903,3,161,8404,4.46,16.07,-11.61,5,1,0,0,4.46,0,0,0,0,0
9,20190524,93217,1,26,8242,205.1,25.74,179.36,10,1,0,0,205.1,0,0,0,0,0
9,20190524,121631,3,204,5756,20.21,27.15,-6.94,25,3,0,0,20.21,0,0,0,0,0
9,20190524,164031,7,90,7438,18,20.08,19.08,10,1,21.16,0,18,0,0,0,0,0
9,20190524,201508,2,192,0,0,16.95,27.28,10,1,0,0,0,0,0,0,44.23,0
9,20190525,95430,7,24,0,0,20.54,-2.09,10,2,18.45,0,0,0,0,0,0,0
9,20190525,111026,4,75,2037,25.44,26.74,-1.3,10,1,0,0,25.44,0,0,0,0,0
9,20190525,115505,4,96,372,81.25,60.34,20.91,10,1,0,0,81.25,0,0,0,0,0
9,20190525,131332,3,188,9708,9.2,8.32,0.88,5,1,0,0,9.2,0,0,0,0,0
9,20190525,131807,35,65,9708,5.68,25.87,-20.19,10,1,0,0,5.68,0,0,0,0,0
9,20190525,151541,2,71,0,0,7.45,7.97,5,1,15.42,0,0,0,0,0,0,0
9,20190525,175643,2,167,5682,14.03,18.98,-4.95,10,1,0,0,14.03,0,0,0,0,0
9,20190525,210448,1,212,5170,26.09,16.09,10,10,1,0,0,26.09,0,0,0,0,0
9,20190525,214747,1,225,4830,37.62,26.4,11.22,10,1,0,0,37.62,0,0,0,0,0
4,20190526,174205,2,249,9382,4.18,9.18,-5,5,1,0,0,4.18,0,0,0,0,0
9,20190526,83021,1,4,1658,20.8,20.59,46.14,10,1,0,0,20.8,0,45.93,0,0,0
9,20190526,171715,2,197,0,0,16.89,64.51,10,1,0,0,0,0,0,81.4,0,0
1,20190527,135420,2,36,712,76.18,22.62,53.56,10,1,0,0,76.18,0,0,0,0,0
4,20190527,125213,4,66,1657,0.56,14.69,-14.13,10,1,0,0,0.56,0,0,0,0,0
4,20190527,152701,5,195,6510,103.56,21.06,162.39,10,1,0,0,103.56,0,79.89,0,0,0
4,20190527,194154,3,405,6261,5.13,16.17,4.54,5,1,0,0,5.13,0,15.58,0,0,0
1,20190528,72323,71,8,0,0,6.87,15.27,5,1,22.14,0,0,0,0,0,0,0
1,20190528,151212,1,143,2666,20.13,9.32,10.81,5,1,0,0,20.13,0,0,0,0,0
1,20190528,172328,4,76,1970,30.57,27.31,16.24,10,1,0,0,30.57,0,12.98,0,0,0
4,20190528,155820,4,146,9354,82.93,5.59,84.64,5,1,0,0,82.93,0,0,0,0,7.3
4,20190528,172930,1,172,0,0,15.87,-4.67,10,1,11.2,0,0,0,0,0,0,0
4,20190528,200345,2,317,1317,108.64,17.02,91.62,5,1,0,0,108.64,0,0,0,0,0
9,20190528,135346,6,74,6053,41.02,19.93,21.09,10,1,0,0,41.02,0,0,0,0,0
1,20190529,155336,5,55,5682,13.75,15.71,-1.96,10,1,0,0,13.75,0,0,0,0,0
1,20190529,190243,30,164,0,0,12.17,-2.56,10,1,9.61,0,0,0,0,0,0,0
1,20190529,200246,3,415,978,3.72,14.44,26.43,10,1,37.15,0,3.72,0,0,0,0,0
4,20190529,131553,4,64,3257,8.63,7.09,1.54,5,1,0,0,8.63,0,0,0,0,0
4,20190529,153237,5,17,1657,12.52,6.53,5.99,5,1,0,0,12.52,0,0,0,0,0
4,20190529,175645,3,301,6261,1.18,6.07,-4.89,5,1,0,0,1.18,0,0,0,0,0
9,20190529,141129,4,147,8337,69.5,10.26,59.24,5,1,0,0,69.5,0,0,0,0,0
1,20190530,175541,5,107,8393,9.78,16.95,-7.17,10,1,0,0,9.78,0,0,0,0,0
4,20190530,131941,2,141,5989,94.16,36.09,85.35,10,1,0,0,94.16,0,0,0,27.28,0
1,20190531,181715,3,346,0,0,13.97,-2.58,10,1,0,0,0,0,0,0,11.39,0
4,20190531,173016,3,40,4547,109.13,20.64,137.7,10,1,49.21,0,109.13,0,0,0,0,0
4,20190531,180107,3,48,8085,10,17.05,4.09,10,1,0,0,10,0,0,0,11.14,0
9,20190531,112312,7,40,2299,7.39,23.18,22.77,10,1,0,0,7.39,0,0,0,38.56,0
9,20190531,153645,2,25,0,0,5.99,-5,5,1,0.99,0,0,0,0,0,0,0
9,20190531,162036,6,120,8242,176.04,17.9,161.15,10,1,0,0,176.04,0,0,3.01,0,0
4,20190526,174205,2,249,9382,4.18,9.18,-5,5,1,0,0,4.18,0,0,0,0,0
9,20190526,83021,1,4,1658,20.8,20.59,46.14,10,1,0,0,20.8,0,45.93,0,0,0
9,20190526,171715,2,197,0,0,16.89,64.51,10,1,0,0,0,0,0,81.4,0,0
1,20190527,135420,2,36,712,76.18,22.62,53.56,10,1,0,0,76.18,0,0,0,0,0
4,20190527,125213,4,66,1657,0.56,14.69,-14.13,10,1,0,0,0.56,0,0,0,0,0
4,20190527,152701,5,195,6510,103.56,21.06,162.39,10,1,0,0,103.56,0,79.89,0,0,0
4,20190527,194154,3,405,6261,5.13,16.17,4.54,5,1,0,0,5.13,0,15.58,0,0,0
1,20190528,72323,71,8,0,0,6.87,15.27,5,1,22.14,0,0,0,0,0,0,0
1,20190528,151212,1,143,2666,20.13,9.32,10.81,5,1,0,0,20.13,0,0,0,0,0
1,20190528,172328,4,76,1970,30.57,27.31,16.24,10,1,0,0,30.57,0,12.98,0,0,0
4,20190528,155820,4,146,9354,82.93,5.59,84.64,5,1,0,0,82.93,0,0,0,0,7.3
4,20190528,172930,1,172,0,0,15.87,-4.67,10,1,11.2,0,0,0,0,0,0,0
4,20190528,200345,2,317,1317,108.64,17.02,91.62,5,1,0,0,108.64,0,0,0,0,0
9,20190528,135346,6,74,6053,41.02,19.93,21.09,10,1,0,0,41.02,0,0,0,0,0
1,20190529,155336,5,55,5682,13.75,15.71,-1.96,10,1,0,0,13.75,0,0,0,0,0
1,20190529,190243,30,164,0,0,12.17,-2.56,10,1,9.61,0,0,0,0,0,0,0
1,20190529,200246,3,415,978,3.72,14.44,26.43,10,1,37.15,0,3.72,0,0,0,0,0
4,20190529,131553,4,64,3257,8.63,7.09,1.54,5,1,0,0,8.63,0,0,0,0,0
4,20190529,153237,5,17,1657,12.52,6.53,5.99,5,1,0,0,12.52,0,0,0,0,0
4,20190529,175645,3,301,6261,1.18,6.07,-4.89,5,1,0,0,1.18,0,0,0,0,0
9,20190529,141129,4,147,8337,69.5,10.26,59.24,5,1,0,0,69.5,0,0,0,0,0
1,20190530,175541,5,107,8393,9.78,16.95,-7.17,10,1,0,0,9.78,0,0,0,0,0
4,20190530,131941,2,141,5989,94.16,36.09,85.35,10,1,0,0,94.16,0,0,0,27.28,0
1,20190531,181715,3,346,0,0,13.97,-2.58,10,1,0,0,0,0,0,0,11.39,0
4,20190531,173016,3,40,4547,109.13,20.64,137.7,10,1,49.21,0,109.13,0,0,0,0,0
4,20190531,180107,3,48,8085,10,17.05,4.09,10,1,0,0,10,0,0,0,11.14,0
9,20190531,112312,7,40,2299,7.39,23.18,22.77,10,1,0,0,7.39,0,0,0,38.56,0
9,20190531,153645,2,25,0,0,5.99,-5,5,1,0.99,0,0,0,0,0,0,0
9,20190531,162036,6,120,8242,176.04,17.9,161.15,10,1,0,0,176.04,0,0,3.01,0,0
1,20190601,143420,4,145,0,0,16.38,13.74,10,1,30.12,0,0,0,0,0,0,0
1,20190602,130612,4,97,1036,102.07,10.13,91.94,5,1,0,0,102.07,0,0,0,0,0
1,20190602,160610,3,147,6301,109.37,39.31,74.3,5,1,-20,0,109.37,0,0,0,24.24,0
1,20190603,160606,2,34,5838,38.44,6.24,32.2,5,1,0,0,38.44,0,0,0,0,0
1,20190603,185302,2,173,2919,66.76,11.93,54.83,5,1,0,0,66.76,0,0,0,0,0
1,20190603,190356,2,181,7512,31.96,13.25,18.71,10,1,0,0,31.96,0,0,0,0,0
1,20190603,193125,1,103,7512,1.61,17.91,-16.3,10,1,0,0,1.61,0,0,0,0,0
4,20190603,183518,2,262,0,0,6.78,16.61,5,1,0,0,0,0,0,23.39,0,0
9,20190603,195028,3,393,0,0,13.16,36.51,5,1,0,0,0,0,0,0,49.67,0
1,20190604,145628,4,156,2666,25.92,7.27,18.65,5,1,0,0,25.92,0,0,0,0,0
1,20190604,160459,5,101,4948,15.53,12.68,12.85,10,1,10,0,15.53,0,0,0,0,0
1,20190604,182155,2,183,8393,158.46,16.87,141.59,5,1,0,0,158.46,0,0,0,0,0
1,20190604,185007,4,289,4555,11.26,19.76,-8.5,10,1,0,0,11.26,0,0,0,0,0
4,20190604,124846,2,176,0,0,26.09,1.99,5,1,0,0,0,0,0,28.08,0,0
9,20190604,93951,3,43,0,0,19.61,139.98,10,1,0,0,0,0,0,0,0,159.59
9,20190604,120423,6,11,2037,32.78,28.7,4.08,10,1,0,0,32.78,0,0,0,0,0
9,20190604,181627,4,225,4056,35.71,42.99,11.24,10,1,0,0,35.71,0,18.52,0,0,0
9,20190604,210137,5,321,6702,15,19.01,-2.54,15,2,1.47,0,15,0,0,0,0,0
1,20190605,154324,4,88,5845,23.49,15.11,8.38,10,1,0,0,23.49,0,0,0,0,0
1,20190605,161609,2,124,771,14.25,18.69,-4.44,10,1,0,0,14.25,0,0,0,0,0
4,20190605,135641,2,131,7761,55.38,22.88,32.5,15,2,0,0,55.38,0,0,0,0,0
4,20190605,174210,2,272,0,0,14.27,4.99,10,1,0,0,0,0,0,0,19.26,0
4,20190605,201556,2,353,6170,33.11,24.13,8.98,5,1,0,0,33.11,0,0,0,0,0
9,20190605,160946,17,56,5047,228.81,33.44,197.32,10,1,0,0,228.81,0,0,1.95,0,0
1,20190606,85308,3,21,4691,6.28,13.94,-7.66,10,1,0,0,6.28,0,0,0,0,0
1,20190606,95010,3,59,6290,8.64,12.15,-0.33,10,1,3.18,0,8.64,0,0,0,0,0
1,20190606,100528,4,4,0,0,9.93,38.52,5,1,-50,0,0,0,0,0,98.45,0
1,20190606,143825,5,33,9748,8.43,14.64,-6.21,10,1,0,0,8.43,0,0,0,0,0
4,20190606,124848,3,172,0,0,18.46,100.34,5,1,0,0,0,0,0,108.8,0,10
4,20190606,132233,4,64,0,0,17.03,-2.79,10,1,0,0,0,0,0,0,14.24,0
4,20190607,123500,3,64,2026,13.61,14.96,-1.35,10,1,0,0,13.61,0,0,0,0,0
4,20190607,211533,2,341,8085,33.16,21.91,16.13,10,1,0,0,33.16,0,0,0,4.88,0
9,20190607,113228,1,28,5682,31.59,10.97,20.62,5,1,0,0,31.59,0,0,0,0,0
9,20190607,131247,4,47,7571,139.54,10.49,129.05,10,1,0,0,139.54,0,0,0,0,0
9,20190607,165459,4,159,8855,25.8,11.98,13.82,10,1,0,0,25.8,0,0,0,0,0
9,20190607,203134,2,142,3599,20.45,13.28,7.17,5,1,0,0,20.45,0,0,0,0,0
1,20190608,150254,4,121,771,14.63,24.98,-10.35,10,1,0,0,14.63,0,0,0,0,0
1,20190608,161234,2,253,4691,6.13,7.52,-1.39,5,1,0,0,6.13,0,0,0,0,0
1,20190608,193411,2,340,9708,26.49,15.47,15.27,5,1,0,0,26.49,0,0,0,4.25,0
4,20190608,144255,4,175,1907,34.99,15.67,23.57,10,1,0,0,34.99,0,0,0,4.25,0
4,20190608,194803,1,200,3232,35.57,17.37,111.05,10,1,0,0,35.57,0,0,0,92.85,0
9,20190608,84959,3,22,4164,18.33,17.9,0.43,10,1,0,0,18.33,0,0,0,0,0
9,20190608,93051,5,19,0,0,22.48,8.24,10,1,0,0,0,0,0,30.72,0,0
9,20190608,124852,5,130,2525,26.89,25.12,2.17,10,1,0.4,0,26.89,0,0,0,0,0
9,20190608,155818,2,92,6702,1.08,11.08,-10,10,1,0,0,1.08,0,0,0,0,0
9,20190608,170504,2,143,7959,11.07,9.4,1.67,5,1,0,0,11.07,0,0,0,0,0
1,20190609,70243,1,6,799,34.13,7.62,26.51,5,1,0,0,34.13,0,0,0,0,0
1,20190609,134356,3,63,1555,11.17,10.49,0.68,5,1,0,0,11.17,0,0,0,0,0
1,20190609,140752,3,80,4555,10.33,10.56,-0.23,10,1,0,0,10.33,0,0,0,0,0
1,20190609,143814,3,94,3666,90.99,25.01,65.98,10,1,0,0,90.99,0,0,0,0,0
4,20190609,115738,2,141,0,0,9.7,-6.49,5,1,0,0,0,0,3.21,0,0,0
1,20190610,80004,1,28,1617,11.38,12.15,-0.77,10,1,0,0,11.38,0,0,0,0,0
1,20190610,151804,3,187,0,0,9.56,27.23,5,1,0,0,0,0,0,0,36.79,0
1,20190610,171830,3,263,5838,41.2,9.08,32.12,5,1,0,0,41.2,0,0,0,0,0
4,20190610,122814,2,150,7791,33.45,19.5,13.95,10,1,0,0,33.45,0,0,0,0,0
4,20190610,131039,5,5,5170,54.18,25.85,28.33,10,1,0,0,54.18,0,0,0,0,0
9,20190610,154018,1,136,3737,40,33.13,47.08,10,1,0,0,40,0,0,40.21,0,0
9,20190610,171754,3,278,6848,83.06,115.77,-32.71,15,2,0,0,83.06,0,0,0,0,0
1,20190611,85340,71,18,0,0,22.13,4.05,10,1,0,0,0,0,0,26.18,0,0
1,20190611,124817,4,19,9748,19.41,8.11,11.3,5,1,0,0,19.41,0,0,0,0,0
1,20190611,133417,30,113,8566,4.04,21.11,-12.86,10,1,0,0,4.04,0,0,0,4.21,0
1,20190611,150445,3,277,5845,5.89,5.2,2.8,5,1,2.11,0,5.89,0,0,0,0,0
4,20190611,152159,1,60,0,0,26.15,-15.11,10,1,0,0,0,0,0,11.04,0,0
4,20190611,153031,1,64,54,46.59,6.96,56.53,5,1,-5,0,46.59,0,0,0,21.9,0
4,20190611,182608,2,254,5984,10.3,7.81,2.49,5,1,0,0,10.3,0,0,0,0,0
4,20190611,213727,2,346,0,0,13.54,-5.6,5,1,7.94,0,0,0,0,0,0,0
9,20190611,133851,3,156,0,0,16.35,-0.97,10,1,0,0,0,0,0,0,15.38,0
9,20190611,211111,2,159,8242,80.16,14.96,79.96,10,1,0,0,80.16,0,0,14.76,0,0
1,20190612,175508,5,189,0,0,13.45,-2.98,10,1,10.47,0,0,0,0,0,0,0
4,20190612,154033,5,85,6616,11.79,13.3,2.96,5,1,4.47,0,11.79,0,0,0,0,0
4,20190612,181851,4,190,470,53.37,10.47,55.5,5,1,12.6,0,53.37,0,0,0,0,0
9,20190612,130442,5,132,7959,16.89,11.22,5.67,5,1,0,0,16.89,0,0,0,0,0
